PADREMDA0_250501131915.IDX;file0.idx;2025-05-01 13:19:15;151744
PADREMDA0_250501131915.DAT;file1.dat;2025-05-01 13:19:15;10485962
PADREMDA0_250501140110.DAT;file2.dat;2025-05-01 14:01:10;10486252
PADREMDA2_250501131915.DAT;file3.dat;2025-05-01 13:19:15;10500048
PADREMDA0_250501145204.IDX;file4.idx;2025-05-01 14:52:04;142544
PADREMDA2_250501145339.DAT;file5.dat;2025-05-01 14:53:39;2686632
PADREMDU8_250501131915.DAT;file6.dat;2025-05-01 13:19:15;27560
PADREMDU8_250501151155.DAT;file7.dat;2025-05-01 15:11:55;1880
PADREMDA2_250501181621.IDX;file8.idx;2025-05-01 18:16:21;6832
PADREMDA0_250501141221.DAT;file9.dat;2025-05-01 14:12:21;10486910
PADREMDA0_250501140110.IDX;file10.idx;2025-05-01 14:01:10;138032
PADREMDA0_250501142035.DAT;file11.dat;2025-05-01 14:20:35;10486120
PADREMDA0_250501141221.IDX;file12.idx;2025-05-01 14:12:21;139808
PADREMDA0_250501142253.DAT;file13.dat;2025-05-01 14:22:53;10486178
PADREMDA0_250501142035.IDX;file14.idx;2025-05-01 14:20:35;142544
PADREMDA0_250501142510.DAT;file15.dat;2025-05-01 14:25:10;10485818
PADREMDA0_250501142253.IDX;file16.idx;2025-05-01 14:22:53;142592
PADREMDA0_250501142813.DAT;file17.dat;2025-05-01 14:28:13;10486620
PADREMDA0_250501142510.IDX;file18.idx;2025-05-01 14:25:10;142336
PADREMDA0_250501143124.DAT;file19.dat;2025-05-01 14:31:24;10486372
PADREMDA0_250501142813.IDX;file20.idx;2025-05-01 14:28:13;142320
PADREMDA0_250501143342.DAT;file21.dat;2025-05-01 14:33:42;10486504
PADREMDA0_250501143124.IDX;file22.idx;2025-05-01 14:31:24;142576
PADREMDA0_250501143559.DAT;file23.dat;2025-05-01 14:35:59;10486262
PADREMDA0_250501143342.IDX;file24.idx;2025-05-01 14:33:42;142544
PADREMDA0_250501143817.DAT;file25.dat;2025-05-01 14:38:17;10486664
PADREMDA0_250501150552.IDX;file26.idx;2025-05-01 15:05:52;142560
PADREMDA0_250501150552.DAT;file27.dat;2025-05-01 15:05:52;10485886
PADREMDA0_250501150809.DAT;file28.dat;2025-05-01 15:08:09;10486494
PADREMDA0_250501151027.DAT;file29.dat;2025-05-01 15:10:27;6557456
PADREMDA0_250501150809.IDX;file30.idx;2025-05-01 15:08:09;142560
PADREMDA2_250501145339.IDX;file31.idx;2025-05-01 14:53:39;1760
PADREMDU8_250501131915.IDX;file32.idx;2025-05-01 13:19:15;11264
PADREMDA0_250501143559.IDX;file33.idx;2025-05-01 14:35:59;142560
PADREMDA0_250501144035.DAT;file34.dat;2025-05-01 14:40:35;10486210
PADREMDA0_250501143817.IDX;file35.idx;2025-05-01 14:38:17;142544
PADREMDA0_250501144253.DAT;file36.dat;2025-05-01 14:42:53;10486226
PADREMDA0_250501144035.IDX;file37.idx;2025-05-01 14:40:35;142592
PADREMDA0_250501144511.DAT;file38.dat;2025-05-01 14:45:11;10486216
PADREMDA0_250501144253.IDX;file39.idx;2025-05-01 14:42:53;142592
PADREMDA0_250501144728.DAT;file40.dat;2025-05-01 14:47:28;10485976
PADREMDA0_250501144511.IDX;file41.idx;2025-05-01 14:45:11;142608
PADREMDA0_250501144946.DAT;file42.dat;2025-05-01 14:49:46;10486186
PADREMDA0_250501144728.IDX;file43.idx;2025-05-01 14:47:28;142544
PADREMDA0_250501145204.DAT;file44.dat;2025-05-01 14:52:04;10486608
PADREMDA0_250501144946.IDX;file45.idx;2025-05-01 14:49:46;142528
PADREMDA0_250501145422.DAT;file46.dat;2025-05-01 14:54:22;10486548
PADREMDA2_250501131915.IDX;file47.idx;2025-05-01 13:19:15;6832
PADREMDA0_250501151154.DAT;file48.dat;2025-05-01 15:11:54;15046
PADREMDA0_250501145640.DAT;file49.dat;2025-05-01 14:56:40;10486386
PADREMDA0_250501145422.IDX;file50.idx;2025-05-01 14:54:22;142576
PADREMDA0_250501145858.DAT;file51.dat;2025-05-01 14:58:58;10485812
PADREMDA0_250501145640.IDX;file52.idx;2025-05-01 14:56:40;142592
PADREMDA0_250501150116.DAT;file53.dat;2025-05-01 15:01:16;10486108
PADREMDA0_250501145858.IDX;file54.idx;2025-05-01 14:58:58;142576
PADREMDA0_250501150334.DAT;file55.dat;2025-05-01 15:03:34;10485846
PADREMDA0_250501150116.IDX;file56.idx;2025-05-01 15:01:16;142576
PADREMDA0_250501151027.IDX;file57.idx;2025-05-01 15:10:27;89168
PADREMDA0_250501150334.IDX;file58.idx;2025-05-01 15:03:34;142560
PADREMDA2_250501151154.DAT;file59.dat;2025-05-01 15:11:54;24648
PADREMDU8_250501151155.IDX;file60.idx;2025-05-01 15:11:55;768
PADREMDA0_250501181621.DAT;file61.dat;2025-05-01 18:16:21;10024266
PADREMDA2_250501193042.IDX;file62.idx;2025-05-01 19:30:42;3360
PADREMDA2_250501193042.DAT;file63.dat;2025-05-01 19:30:42;5151432
PADREMDA2_250501181621.DAT;file64.dat;2025-05-01 18:16:21;10500048
PADREMDA0_250501181621.IDX;file65.idx;2025-05-01 18:16:21;279616
PADREMDU8_250502025446.DAT;file66.dat;2025-05-02 02:54:46;680
PADREMDA2_250502025446.DAT;file67.dat;2025-05-02 02:54:46;49296
PADREMDU8_250501181621.IDX;file68.idx;2025-05-01 18:16:21;10496
PADREMDU8_250501181621.DAT;file69.dat;2025-05-01 18:16:21;26180
PADREMDA0_250502030607.DAT;file70.dat;2025-05-02 03:06:07;343422
PADREMDA2_250502030607.IDX;file71.idx;2025-05-02 03:06:07;1440
PADREMDA2_250502030607.DAT;file72.dat;2025-05-02 03:06:07;2193672
PADREMDU8_250502030608.IDX;file73.idx;2025-05-02 03:06:08;2128
PADREMDU8_250502030608.DAT;file74.dat;2025-05-02 03:06:08;5260
PADREMDA0_250502030607.IDX;file75.idx;2025-05-02 03:06:07;28512
PADREMDA2_250502032813.DAT;file76.dat;2025-05-02 03:28:13;24648
PADREMDU8_250502034513.DAT;file77.dat;2025-05-02 03:45:13;800
PADREMDA0_250502034856.DAT;file78.dat;2025-05-02 03:48:56;3777882
PADREMDA2_250502061617.DAT;file79.dat;2025-05-02 06:16:17;98592
PADREMDA2_250502034856.DAT;file80.dat;2025-05-02 03:48:56;10500048
PADREMDA2_250502050815.DAT;file81.dat;2025-05-02 05:08:15;10500048
PADREMDU8_250502034856.DAT;file82.dat;2025-05-02 03:48:56;36380
PADREMDU8_250502061654.DAT;file83.dat;2025-05-02 06:16:54;840
PADREMDA2_250502034856.IDX;file84.idx;2025-05-02 03:48:56;6832
PADREMDA2_250502050815.IDX;file85.idx;2025-05-02 05:08:15;6832
PADREMDA0_250502034856.IDX;file86.idx;2025-05-02 03:48:56;281088
PADREMDA2_250502061654.DAT;file87.dat;2025-05-02 06:16:54;49296
PADREMDU8_250502034856.IDX;file88.idx;2025-05-02 03:48:56;14576
