PADRESP162_250502202723.IDX;file-0;2025-05-02 20:27:23;816
PADRESP162_250502202723.DAT;file-1;2025-05-02 20:27:23;6400
PADRESP160_250502202723.IDX;file-2;2025-05-02 20:27:23;512
PADRESP160_250502202723.DAT;file-3;2025-05-02 20:27:23;2604
PADRESP10_250502205721.DAT;file-4;2025-05-02 20:57:21;177118
PADRESP11_250502205721.DAT;file-5;2025-05-02 20:57:21;135512
PADRESP12_250502205721.DAT;file-6;2025-05-02 20:57:21;47488
PADRESP13_250502205721.DAT;file-7;2025-05-02 20:57:21;138720
PADRESP14_250502205721.DAT;file-8;2025-05-02 20:57:21;130934
PADRESP15_250502205722.DAT;file-9;2025-05-02 20:57:22;146498
PADRESP16_250502205722.IDX;file-10;2025-05-02 20:57:22;1280
PADRESP16_250502205722.DAT;file-11;2025-05-02 20:57:22;301894
PADRESP17_250502205722.DAT;file-12;2025-05-02 20:57:22;315130
PADRESP162_250502205722.DAT;file-13;2025-05-02 20:57:22;1920
PADRESP15_250502210818.DAT;file-14;2025-05-02 21:08:18;21206
PADRESP160_250503002422.DAT;file-15;2025-05-03 00:24:22;840
PADRESP160_250503002510.IDX;file-16;2025-05-03 00:25:10;1888
PADRESP160_250503002510.DAT;file-17;2025-05-03 00:25:10;9828
PADRESP10_250503003303.DAT;file-18;2025-05-03 00:33:03;3268338
PADRESP11_250503003303.DAT;file-19;2025-05-03 00:33:03;617882
PADRESP12_250503003304.IDX;file-20;2025-05-03 00:33:04;1536
PADRESP12_250503003304.DAT;file-21;2025-05-03 00:33:04;1991082
PADRESP13_250503003304.IDX;file-22;2025-05-03 00:33:04;1072
PADRESP13_250503003304.DAT;file-23;2025-05-03 00:33:04;1306568
PADRESP14_250503003304.DAT_Merged_PADRESP15_250503003305.IDX;file-24;2025-05-03 00:33:04;742332
PADRESP15_250503003305.DAT;file-25;2025-05-03 00:33:05;835412
PADRESP16_250503003305.IDX;file-26;2025-05-03 00:33:05;6736
PADRESP16_250503003305.DAT;file-27;2025-05-03 00:33:05;945752
PADRESP17_250503003305.IDX;file-28;2025-05-03 00:33:05;1648
PADRESP17_250503003305.DAT;file-29;2025-05-03 00:33:05;180828
PADRESP162_250503003305.IDX;file-30;2025-05-03 00:33:05;1184
PADRESP162_250503003305.DAT;file-31;2025-05-03 00:33:05;9344
PADRESP160_250503003306.IDX;file-32;2025-05-03 00:33:06;1152
PADRESP160_250503003306.DAT;file-33;2025-05-03 00:33:06;5964
PADRESP10_250503003303.IDX;file-34;2025-05-03 00:33:03;10528
PADRESP15_250503013901.DAT;file-35;2025-05-03 01:39:01;25794
PADRESP162_250503013902.IDX;file-36;2025-05-03 01:39:02;800
PADRESP162_250503013902.DAT;file-37;2025-05-03 01:39:02;6272
PADRESP10_250503020537.DAT;file-38;2025-05-03 02:05:37;1367412
PADRESP11_250503020537.DAT;file-39;2025-05-03 02:05:37;249248
PADRESP12_250503020538.IDX;file-40;2025-05-03 02:05:38;672
PADRESP12_250503020538.DAT;file-41;2025-05-03 02:05:38;899002
PADRESP13_250503020538.IDX;file-42;2025-05-03 02:05:38;752
PADRESP13_250503020538.DAT;file-43;2025-05-03 02:05:38;904824
PADRESP14_250503020538.DAT;file-44;2025-05-03 02:05:38;402108
PADRESP15_250503020539.IDX;file-45;2025-05-03 02:05:39;816
PADRESP15_250503020539.DAT;file-46;2025-05-03 02:05:39;973556
PADRESP16_250503020539.IDX;file-47;2025-05-03 02:05:39;3088
PADRESP16_250503020539.DAT;file-48;2025-05-03 02:05:39;465364
PADRESP17_250503020539.IDX;file-49;2025-05-03 02:05:39;2400
PADRESP17_250503020539.DAT;file-50;2025-05-03 02:05:39;366682
PADRESP162_250503020540.DAT;file-51;2025-05-03 02:05:40;1792
PADRESP160_250503020540.DAT;file-52;2025-05-03 02:05:40;1260
PADRESP10_250503020537.IDX;file-53;2025-05-03 02:05:37;2640
PADRESP14_250503022627.DAT;file-54;2025-05-03 02:26:27;30246
PADRESP12_250503024326.IDX;file-55;2025-05-03 02:43:26;2528
PADRESP12_250503024326.DAT;file-56;2025-05-03 02:43:26;3308694
PADRESP14_250503024327.IDX;file-57;2025-05-03 02:43:27;880
PADRESP14_250503024327.DAT;file-58;2025-05-03 02:43:27;1478696
PADRESP17_250503024328.IDX;file-59;2025-05-03 02:43:28;12368
PADRESP17_250503024328.DAT;file-60;2025-05-03 02:43:28;1435436
PADRESP162_250503024328.IDX;file-61;2025-05-03 02:43:28;624
PADRESP162_250503024328.DAT;file-62;2025-05-03 02:43:28;4864
PADRESP160_250503024329.DAT;file-63;2025-05-03 02:43:29;1260
PADRESP162_250503040345.IDX;file-64;2025-05-03 04:03:45;640
