Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file0.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file1.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file2.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file3.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file4.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file5.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file6.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file7.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file8.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file9.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file10.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file11.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file12.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file13.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file14.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file15.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file16.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file17.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file18.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file19.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file20.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file21.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file22.idx""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file23.dat""}";;50;
Delete;padre-padre-filemanager-fidl;padre-obc;"{""Path"": ""file24.idx""}";;50;
