PADREMDA0_250423233057.DAT;file0.dat;2025-04-23 23:30:57;5243010
PADREMDA0_250424011844.DAT;file1.dat;2025-04-24 01:18:44;5242912
PADREMDA3_250423233058.DAT;file2.dat;2025-04-23 23:30:58;120960
PADRESP162_250423231639.DAT;file3.dat;2025-04-23 23:16:39;2990
PADREMDA3_250423215956.IDX;file4.idx;2025-04-23 21:59:56;960
PADREMDA2_250423233057.DAT;file5.dat;2025-04-23 23:30:57;5250024
PADREMDA2_250424003035.DAT;file6.dat;2025-04-24 00:30:35;5250024
PADREMDA3_250423215956.DAT;file7.dat;2025-04-23 21:59:56;2360
PADRESP10_250424033453.IDX;file8.idx;2025-04-24 03:34:53;4912
PADREMDA2_250423233057.IDX;file9.idx;2025-04-23 23:30:57;3424
PADREMDA2_250424010705.DAT;file10.dat;2025-04-24 01:07:05;5250024
PADREMDA2_250424003035.IDX;file11.idx;2025-04-24 00:30:35;3424
PADREMDA2_250424014235.DAT;file12.dat;2025-04-24 01:42:35;5250024
PADREMDA0_250423233057.IDX;file13.idx;2025-04-23 23:30:57;204160
PADRESP14_250424013617.IDX;file14.idx;2025-04-24 01:36:17;544
PADRESP14_250424013617.DAT;file15.dat;2025-04-24 01:36:17;1129248
PADRESP15_250424013617.IDX;file16.idx;2025-04-24 01:36:17;1200
PADRESP15_250424013617.DAT;file17.dat;2025-04-24 01:36:17;1544584
PADRESP16_250424013618.IDX;file18.idx;2025-04-24 01:36:18;15056
PADRESP16_250424013618.DAT;file19.dat;2025-04-24 01:36:18;317248
PADREMDA2_250424010705.IDX;file20.idx;2025-04-24 01:07:05;3424
PADREMDA2_250424021805.DAT;file21.dat;2025-04-24 02:18:05;5250024
PADREMDA0_250424011844.IDX;file22.idx;2025-04-24 01:18:44;128080
PADREMDA2_250424014235.IDX;file23.idx;2025-04-24 01:42:35;3424
PADREMDA2_250424025335.DAT;file24.dat;2025-04-24 02:53:35;5250024
PADREMDA2_250424021805.IDX;file25.idx;2025-04-24 02:18:05;3424
PADREMDA2_250424032905.DAT;file26.dat;2025-04-24 03:29:05;5250024
PADREMDA2_250424025335.IDX;file27.idx;2025-04-24 02:53:35;3424
PADREMDA2_250424040435.DAT;file28.dat;2025-04-24 04:04:35;5250024
PADRESP10_250424033453.DAT;file29.dat;2025-04-24 03:34:53;409704
PADRESP14_250424033454.IDX;file30.idx;2025-04-24 03:34:54;512
PADRESP14_250424033454.DAT;file31.dat;2025-04-24 03:34:54;1108640
PADRESP15_250424033455.IDX;file32.idx;2025-04-24 03:34:55;1248
PADRESP15_250424033455.DAT;file33.dat;2025-04-24 03:34:55;1629856
PADRESP16_250424033455.IDX;file34.idx;2025-04-24 03:34:55;4912
PADRESP16_250424033455.DAT;file35.dat;2025-04-24 03:34:55;126204
PADREMDA2_250424032905.IDX;file36.idx;2025-04-24 03:29:05;3424
PADREMDA2_250424044005.DAT;file37.dat;2025-04-24 04:40:05;5250024
PADREMDA2_250424040435.IDX;file38.idx;2025-04-24 04:04:35;3424
PADREMDA2_250424051534.DAT;file39.dat;2025-04-24 05:15:34;5250024
PADREMDA2_250424044005.IDX;file40.idx;2025-04-24 04:40:05;3424
PADREMDA2_250424055105.DAT;file41.dat;2025-04-24 05:51:05;5250024
PADREMDA2_250424051534.IDX;file42.idx;2025-04-24 05:15:34;3424
PADREMDA2_250424062635.DAT;file43.dat;2025-04-24 06:26:35;5250024
PADREMDA2_250424055105.IDX;file44.idx;2025-04-24 05:51:05;3424
PADREMDA2_250424062635.IDX;file45.idx;2025-04-24 06:26:35;3424
PADREMDA3_250423233058.IDX;file46.idx;2025-04-23 23:30:58;48400
