PADRESP10_250429214925.IDX;file0.idx;2025-04-29 21:49:25;12496
PADRESP10_250429214016.DAT;file1.dat;2025-04-29 21:40:16;1927012
PADRESP11_250429214017.IDX;file2.idx;2025-04-29 21:40:17;560
PADRESP11_250429214017.DAT;file3.dat;2025-04-29 21:40:17;753820
PADRESP12_250429214017.IDX;file4.idx;2025-04-29 21:40:17;752
PADRESP12_250429214017.DAT;file5.dat;2025-04-29 21:40:17;1295820
PADRESP13_250429214017.IDX;file6.idx;2025-04-29 21:40:17;688
PADRESP13_250429214017.DAT;file7.dat;2025-04-29 21:40:17;1115520
PADRESP14_250429214017.IDX;file8.idx;2025-04-29 21:40:17;592
PADRESP14_250429214017.DAT;file9.dat;2025-04-29 21:40:17;1065804
PADRESP15_250429214017.IDX;file10.idx;2025-04-29 21:40:17;1552
PADRESP15_250429214017.DAT;file11.dat;2025-04-29 21:40:17;1686748
PADRESP16_250429214018.IDX;file12.idx;2025-04-29 21:40:18;3968
PADRESP16_250429214018.DAT;file13.dat;2025-04-29 21:40:18;804920
PADRESP17_250429214018.IDX;file14.idx;2025-04-29 21:40:18;3696
PADRESP17_250429214018.DAT;file15.dat;2025-04-29 21:40:18;950100
PADRESP162_250429214018.DAT;file16.dat;2025-04-29 21:40:18;1792
PADRESP160_250429214018.DAT;file17.dat;2025-04-29 21:40:18;1344
PADRESP10_250429214925.DAT;file18.dat;2025-04-29 21:49:25;3700924
PADRESP11_250429214926.IDX;file19.idx;2025-04-29 21:49:26;1744
PADRESP11_250429214926.DAT;file20.dat;2025-04-29 21:49:26;2718868
PADRESP12_250429214926.IDX;file21.idx;2025-04-29 21:49:26;4320
PADRESP12_250429214926.DAT;file22.dat;2025-04-29 21:49:26;5861680
PADRESP13_250429214926.IDX;file23.idx;2025-04-29 21:49:26;3616
PADRESP13_250429214926.DAT;file24.dat;2025-04-29 21:49:26;4390324
PADRESP10_250429214016.IDX;file25.idx;2025-04-29 21:40:16;1664
PADRESP14_250429214926.IDX;file26.idx;2025-04-29 21:49:26;1968
PADRESP14_250429214926.DAT;file27.dat;2025-04-29 21:49:26;3592472
PADRESP15_250429214926.IDX;file28.idx;2025-04-29 21:49:26;2800
PADRESP15_250429214926.DAT;file29.dat;2025-04-29 21:49:26;4479492
PADRESP16_250429214927.IDX;file30.idx;2025-04-29 21:49:27;12576
PADRESP16_250429214927.DAT;file31.dat;2025-04-29 21:49:27;1746984
PADRESP17_250429214927.IDX;file32.idx;2025-04-29 21:49:27;12592
PADRESP17_250429214927.DAT;file33.dat;2025-04-29 21:49:27;1396372
PADRESP162_250429214927.IDX;file34.idx;2025-04-29 21:49:27;736
PADRESP162_250429214927.DAT;file35.dat;2025-04-29 21:49:27;5760
PADRESP10_250429221801.DAT;file36.dat;2025-04-29 22:18:01;7515348
PADRESP11_250429221802.IDX;file37.idx;2025-04-29 22:18:02;3328
PADRESP11_250429221802.DAT;file38.dat;2025-04-29 22:18:02;5989648
PADRESP12_250429221802.IDX;file39.idx;2025-04-29 22:18:02;1168
PADRESP12_250429221802.DAT;file40.dat;2025-04-29 22:18:02;2017216
PADRESP13_250429221802.IDX;file41.idx;2025-04-29 22:18:02;6848
PADRESP13_250429221802.DAT;file42.dat;2025-04-29 22:18:02;9302996
PADRESP14_250429221802.IDX;file43.idx;2025-04-29 22:18:02;5104
PADRESP14_250429221802.DAT;file44.dat;2025-04-29 22:18:02;8830240
PADRESP15_250429221802.IDX;file45.idx;2025-04-29 22:18:02;6176
PADRESP15_250429221802.DAT;file46.dat;2025-04-29 22:18:02;9624212
PADRESP16_250429221803.IDX;file47.idx;2025-04-29 22:18:03;29152
PADRESP16_250429221803.DAT;file48.dat;2025-04-29 22:18:03;3808252
PADRESP17_250429221803.IDX;file49.idx;2025-04-29 22:18:03;29136
PADRESP17_250429221803.DAT;file50.dat;2025-04-29 22:18:03;3264748
PADRESP162_250429221803.IDX;file51.idx;2025-04-29 22:18:03;1760
PADRESP162_250429221803.DAT;file52.dat;2025-04-29 22:18:03;13952
PADRESP160_250429221803.DAT;file53.dat;2025-04-29 22:18:03;1344
PADRESP20_250429221803.IDX;file54.idx;2025-04-29 22:18:03;512
PADRESP20_250429221803.DAT;file55.dat;2025-04-29 22:18:03;992
PADRESP10_250429221801.IDX;file56.idx;2025-04-29 22:18:01;28816
PADRESP14_250429231837.DAT;file57.dat;2025-04-29 23:18:37;822876
PADRESP162_250429231838.IDX;file58.idx;2025-04-29 23:18:38;1072
PADRESP162_250429231838.DAT;file59.dat;2025-04-29 23:18:38;8448
PADRESP160_250429231838.DAT;file60.dat;2025-04-29 23:18:38;1344
PADRESP10_250430012845.IDX;file61.idx;2025-04-30 01:28:45;2128
PADRESP160_250430001017.DAT;file62.dat;2025-04-30 00:10:17;588
PADRESP14_250430001050.IDX;file63.idx;2025-04-30 00:10:50;2160
PADRESP14_250430001050.DAT;file64.dat;2025-04-30 00:10:50;3604504
PADRESP162_250430001051.IDX;file65.idx;2025-04-30 00:10:51;736
PADRESP162_250430001051.DAT;file66.dat;2025-04-30 00:10:51;5760
PADRESP160_250430001052.DAT;file67.dat;2025-04-30 00:10:52;672
PADRESP160_250430004504.DAT;file68.dat;2025-04-30 00:45:04;1260
PADRESP160_250430004737.DAT;file69.dat;2025-04-30 00:47:37;1260
PADRESP10_250430004932.DAT;file70.dat;2025-04-30 00:49:32;1488618
PADRESP11_250430004932.DAT;file71.dat;2025-04-30 00:49:32;491858
PADRESP12_250430004933.IDX;file72.idx;2025-04-30 00:49:33;1184
PADRESP12_250430004933.DAT;file73.dat;2025-04-30 00:49:33;1489642
PADRESP13_250430004933.IDX;file74.idx;2025-04-30 00:49:33;896
PADRESP13_250430004933.DAT;file75.dat;2025-04-30 00:49:33;1134466
PADRESP14_250430004933.DAT;file76.dat;2025-04-30 00:49:33;609064
PADRESP15_250430004933.DAT;file77.dat;2025-04-30 00:49:33;584620
PADRESP16_250430004934.IDX;file78.idx;2025-04-30 00:49:34;5008
PADRESP16_250430004934.DAT;file79.dat;2025-04-30 00:49:34;733804
PADRESP17_250430004934.IDX;file80.idx;2025-04-30 00:49:34;2064
PADRESP17_250430004934.DAT;file81.dat;2025-04-30 00:49:34;298036
PADRESP162_250430004934.DAT;file82.dat;2025-04-30 00:49:34;2560
PADRESP160_250430004934.DAT;file83.dat;2025-04-30 00:49:34;1344
PADRESP10_250430012845.DAT;file84.dat;2025-04-30 01:28:45;1196664
PADRESP11_250430012846.DAT;file85.dat;2025-04-30 01:28:46;651264
