PADRESP162_250502202723.IDX;file0.idx;2025-05-02 20:27:23;816
PADRESP162_250502202723.DAT;file1.dat;2025-05-02 20:27:23;6400
PADRESP160_250502202723.IDX;file2.idx;2025-05-02 20:27:23;512
PADRESP160_250502202723.DAT;file3.dat;2025-05-02 20:27:23;2604
PADRESP10_250502205721.DAT;file4.dat;2025-05-02 20:57:21;177118
PADRESP11_250502205721.DAT;file5.dat;2025-05-02 20:57:21;135512
PADRESP12_250502205721.DAT;file6.dat;2025-05-02 20:57:21;47488
PADRESP13_250502205721.DAT;file7.dat;2025-05-02 20:57:21;138720
PADRESP14_250502205721.DAT;file8.dat;2025-05-02 20:57:21;130934
PADRESP15_250502205722.DAT;file9.dat;2025-05-02 20:57:22;146498
PADRESP16_250502205722.IDX;file10.idx;2025-05-02 20:57:22;1280
PADRESP16_250502205722.DAT;file11.dat;2025-05-02 20:57:22;301894
PADRESP17_250502205722.DAT;file12.dat;2025-05-02 20:57:22;315130
PADRESP162_250502205722.DAT;file13.dat;2025-05-02 20:57:22;1920
PADRESP15_250502210818.DAT;file14.dat;2025-05-02 21:08:18;21206
PADRESP160_250503002422.DAT;file15.dat;2025-05-03 00:24:22;840
PADRESP160_250503002510.IDX;file16.idx;2025-05-03 00:25:10;1888
PADRESP160_250503002510.DAT;file17.dat;2025-05-03 00:25:10;9828
PADRESP10_250503003303.DAT;file18.dat;2025-05-03 00:33:03;3268338
PADRESP11_250503003303.DAT;file19.dat;2025-05-03 00:33:03;617882
PADRESP12_250503003304.IDX;file20.idx;2025-05-03 00:33:04;1536
PADRESP12_250503003304.DAT;file21.dat;2025-05-03 00:33:04;1991082
PADRESP13_250503003304.IDX;file22.idx;2025-05-03 00:33:04;1072
PADRESP13_250503003304.DAT;file23.dat;2025-05-03 00:33:04;1306568
PADRESP14_250503003304.DAT;file24.dat;2025-05-03 00:33:04;741772
PADRESP15_250503003305.IDX;file25.idx;2025-05-03 00:33:05;560
PADRESP15_250503003305.DAT;file26.dat;2025-05-03 00:33:05;835412
PADRESP16_250503003305.IDX;file27.idx;2025-05-03 00:33:05;6736
PADRESP16_250503003305.DAT;file28.dat;2025-05-03 00:33:05;945752
PADRESP17_250503003305.IDX;file29.idx;2025-05-03 00:33:05;1648
PADRESP17_250503003305.DAT;file30.dat;2025-05-03 00:33:05;180828
PADRESP162_250503003305.IDX;file31.idx;2025-05-03 00:33:05;1184
PADRESP162_250503003305.DAT;file32.dat;2025-05-03 00:33:05;9344
PADRESP160_250503003306.IDX;file33.idx;2025-05-03 00:33:06;1152
PADRESP160_250503003306.DAT;file34.dat;2025-05-03 00:33:06;5964
PADRESP10_250503003303.IDX;file35.idx;2025-05-03 00:33:03;10528
PADRESP15_250503013901.DAT;file36.dat;2025-05-03 01:39:01;25794
PADRESP162_250503013902.IDX;file37.idx;2025-05-03 01:39:02;800
PADRESP162_250503013902.DAT;file38.dat;2025-05-03 01:39:02;6272
PADRESP10_250503020537.DAT;file39.dat;2025-05-03 02:05:37;1367412
PADRESP11_250503020537.DAT;file40.dat;2025-05-03 02:05:37;249248
PADRESP12_250503020538.IDX;file41.idx;2025-05-03 02:05:38;672
PADRESP12_250503020538.DAT;file42.dat;2025-05-03 02:05:38;899002
PADRESP13_250503020538.IDX;file43.idx;2025-05-03 02:05:38;752
PADRESP13_250503020538.DAT;file44.dat;2025-05-03 02:05:38;904824
PADRESP14_250503020538.DAT;file45.dat;2025-05-03 02:05:38;402108
PADRESP15_250503020539.IDX;file46.idx;2025-05-03 02:05:39;816
PADRESP15_250503020539.DAT;file47.dat;2025-05-03 02:05:39;973556
PADRESP16_250503020539.IDX;file48.idx;2025-05-03 02:05:39;3088
PADRESP16_250503020539.DAT;file49.dat;2025-05-03 02:05:39;465364
PADRESP17_250503020539.IDX;file50.idx;2025-05-03 02:05:39;2400
PADRESP17_250503020539.DAT;file51.dat;2025-05-03 02:05:39;366682
