PADREMDA0_250429213934.DAT;file0.dat;2025-04-29 21:39:34;63722
PADREMDA2_250429213934.DAT;file1.dat;2025-04-29 21:39:34;714792
PADREMDA0_250429214938.DAT;file2.dat;2025-04-29 21:49:38;1186192
PADREMDU8_250429213934.DAT;file3.dat;2025-04-29 21:39:34;2400
PADREMDA0_250429214938.IDX;file4.idx;2025-04-29 21:49:38;46416
PADREMDA0_250429213934.IDX;file5.idx;2025-04-29 21:39:34;9472
PADREMDA2_250429214938.IDX;file6.idx;2025-04-29 21:49:38;2112
PADREMDA2_250429214938.DAT;file7.dat;2025-04-29 21:49:38;3228888
PADREMDA0_250429221817.DAT;file8.dat;2025-04-29 22:18:17;10486004
PADREMDU8_250429213934.IDX;file9.idx;2025-04-29 21:39:34;976
PADREMDU8_250429221818.DAT;file10.dat;2025-04-29 22:18:18;52000
PADREMDU8_250429214939.IDX;file11.idx;2025-04-29 21:49:39;2640
PADREMDA2_250429221818.IDX;file12.idx;2025-04-29 22:18:18;6832
PADREMDA0_250429233520.DAT;file13.dat;2025-04-29 23:35:20;10485762
PADREMDA2_250429221818.DAT;file14.dat;2025-04-29 22:18:18;10500048
PADREMDA2_250429232926.DAT;file15.dat;2025-04-29 23:29:26;10500048
PADREMDU8_250429214939.DAT;file16.dat;2025-04-29 21:49:39;6560
PADREMDU8_250430015500.DAT;file17.dat;2025-04-30 01:55:00;2480
PADREMDA0_250429233520.IDX;file18.idx;2025-04-29 23:35:20;144320
PADREMDA0_250429235545.DAT;file19.dat;2025-04-29 23:55:45;10486022
PADREMDA0_250430001100.DAT;file20.dat;2025-04-30 00:11:00;10485768
PADREMDA2_250430004026.DAT;file21.dat;2025-04-30 00:40:26;10500048
PADREMDA0_250429221817.IDX;file22.idx;2025-04-29 22:18:17;206576
PADREMDA0_250429235545.IDX;file23.idx;2025-04-29 23:55:45;143968
PADREMDA0_250430002544.IDX;file24.idx;2025-04-30 00:25:44;143872
PADREMDA0_250430002544.DAT;file25.dat;2025-04-30 00:25:44;10485978
PADREMDA0_250430003926.DAT;file26.dat;2025-04-30 00:39:26;10485986
PADREMDA0_250430005320.DAT;file27.dat;2025-04-30 00:53:20;10486646
PADREMDA2_250429232926.IDX;file28.idx;2025-04-29 23:29:26;6832
PADREMDA2_250430015126.DAT;file29.dat;2025-04-30 01:51:26;542256
PADREMDA0_250430001100.IDX;file30.idx;2025-04-30 00:11:00;143888
PADREMDA0_250430010654.IDX;file31.idx;2025-04-30 01:06:54;143904
PADREMDA0_250430010654.DAT;file32.dat;2025-04-30 01:06:54;10486470
PADREMDA0_250430012016.DAT;file33.dat;2025-04-30 01:20:16;10485824
PADREMDA0_250430013330.DAT;file34.dat;2025-04-30 01:33:30;10486638
PADREMDA0_250430003926.IDX;file35.idx;2025-04-30 00:39:26;143744
PADREMDA0_250430005320.IDX;file36.idx;2025-04-30 00:53:20;143904
PADREMDA0_250430014541.IDX;file37.idx;2025-04-30 01:45:41;106976
PADREMDA0_250430014541.DAT;file38.dat;2025-04-30 01:45:41;7802950
PADREMDA0_250430015459.DAT;file39.dat;2025-04-30 01:54:59;10936
PADREMDA2_250430015500.DAT;file40.dat;2025-04-30 01:55:00;49296
PADREMDU8_250430015500.IDX;file41.idx;2025-04-30 01:55:00;1008
PADREMDA0_250430012016.IDX;file42.idx;2025-04-30 01:20:16;143696
PADREMDA0_250430013330.IDX;file43.idx;2025-04-30 01:33:30;143776
PADREMDU8_250429221818.IDX;file44.idx;2025-04-29 22:18:18;20816
PADREMDA2_250430004026.IDX;file45.idx;2025-04-30 00:40:26;6832
