PADRESP10_250501033003.DAT;file0.dat;2025-05-01 03:30:03;0
PADRESP11_250501033004.IDX;file1.idx;2025-05-01 03:30:04;16
PADRESP11_250501033004.DAT;file2.dat;2025-05-01 03:30:04;0
PADRESP12_250501033004.IDX;file3.idx;2025-05-01 03:30:04;16
PADRESP13_250501033004.IDX;file4.idx;2025-05-01 03:30:04;16
PADRESP13_250501033004.DAT;file5.dat;2025-05-01 03:30:04;0
PADRESP14_250501033004.IDX;file6.idx;2025-05-01 03:30:04;16
PADRESP14_250501033004.DAT;file7.dat;2025-05-01 03:30:04;0
PADRESP15_250501033004.IDX;file8.idx;2025-05-01 03:30:04;16
PADRESP15_250501033004.DAT;file9.dat;2025-05-01 03:30:04;0
PADRESP16_250501033005.IDX;file10.idx;2025-05-01 03:30:05;16
PADRESP16_250501033005.DAT;file11.dat;2025-05-01 03:30:05;0
PADRESP17_250501033005.IDX;file12.idx;2025-05-01 03:30:05;16
PADRESP17_250501033005.DAT;file13.dat;2025-05-01 03:30:05;0
PADRESP162_250501033005.IDX;file14.idx;2025-05-01 03:30:05;464
PADRESP20_250501033005.IDX;file15.idx;2025-05-01 03:30:05;16
PADRESP20_250501033005.DAT;file16.dat;2025-05-01 03:30:05;0
PADRESP122_250501033005.IDX;file17.idx;2025-05-01 03:30:05;16
PADRESP122_250501033005.DAT;file18.dat;2025-05-01 03:30:05;0
PADRESP10_250501034741.DAT;file19.dat;2025-05-01 03:47:41;0
PADRESP11_250501034741.IDX;file20.idx;2025-05-01 03:47:41;16
PADRESP11_250501034741.DAT;file21.dat;2025-05-01 03:47:41;0
PADRESP12_250501034741.IDX;file22.idx;2025-05-01 03:47:41;16
PADRESP12_250501034741.DAT;file23.dat;2025-05-01 03:47:41;0
PADRESP13_250501034741.IDX;file24.idx;2025-05-01 03:47:41;16
PADRESP13_250501034741.DAT;file25.dat;2025-05-01 03:47:41;0
PADRESP10_250501033003.IDX;file26.idx;2025-05-01 03:30:03;16
PADRESP14_250501034741.IDX;file27.idx;2025-05-01 03:47:41;16
PADRESP14_250501034741.DAT;file28.dat;2025-05-01 03:47:41;0
PADRESP15_250501034742.IDX;file29.idx;2025-05-01 03:47:42;16
PADRESP15_250501034742.DAT;file30.dat;2025-05-01 03:47:42;0
PADRESP16_250501034742.IDX;file31.idx;2025-05-01 03:47:42;16
PADRESP16_250501034742.DAT;file32.dat;2025-05-01 03:47:42;0
PADRESP17_250501034742.IDX;file33.idx;2025-05-01 03:47:42;16
PADRESP17_250501034742.DAT;file34.dat;2025-05-01 03:47:42;0
PADRESP162_250501034742.IDX;file35.idx;2025-05-01 03:47:42;48
PADRESP162_250501034742.DAT;file36.dat;2025-05-01 03:47:42;256
PADRESP160_250501034742.IDX;file37.idx;2025-05-01 03:47:42;144
PADRESP20_250501034742.IDX;file38.idx;2025-05-01 03:47:42;16
PADRESP20_250501034742.DAT;file39.dat;2025-05-01 03:47:42;0
PADRESP122_250501034743.IDX;file40.idx;2025-05-01 03:47:43;16
PADRESP10_250501034741.IDX;file41.idx;2025-05-01 03:47:41;16
PADRESP10_250502202721.DAT;file42.dat;2025-05-02 20:27:21;0
PADRESP11_250502202721.IDX;file43.idx;2025-05-02 20:27:21;16
PADRESP10_250501143431.DAT;file44.dat;2025-05-01 14:34:31;0
PADRESP11_250501143431.IDX;file45.idx;2025-05-01 14:34:31;16
PADRESP11_250501143431.DAT;file46.dat;2025-05-01 14:34:31;0
PADRESP12_250501143432.IDX;file47.idx;2025-05-01 14:34:32;16
PADRESP12_250501143432.DAT;file48.dat;2025-05-01 14:34:32;0
PADRESP13_250501143432.IDX;file49.idx;2025-05-01 14:34:32;16
PADRESP13_250501143432.DAT;file50.dat;2025-05-01 14:34:32;0
PADRESP14_250501143432.IDX;file51.idx;2025-05-01 14:34:32;16
PADRESP14_250501143432.DAT;file52.dat;2025-05-01 14:34:32;0
PADRESP15_250501143433.IDX;file53.idx;2025-05-01 14:34:33;16
PADRESP15_250501143433.DAT;file54.dat;2025-05-01 14:34:33;0
PADRESP16_250501143433.IDX;file55.idx;2025-05-01 14:34:33;16
PADRESP16_250501143433.DAT;file56.dat;2025-05-01 14:34:33;0
PADRESP17_250501143433.IDX;file57.idx;2025-05-01 14:34:33;16
PADRESP17_250501143433.DAT;file58.dat;2025-05-01 14:34:33;0
PADRESP162_250501143434.IDX;file59.idx;2025-05-01 14:34:34;16
PADRESP162_250501143434.DAT;file60.dat;2025-05-01 14:34:34;0
PADRESP160_250501143434.IDX;file61.idx;2025-05-01 14:34:34;16
PADRESP160_250501143434.DAT;file62.dat;2025-05-01 14:34:34;0
PADRESP20_250501143434.IDX;file63.idx;2025-05-01 14:34:34;16
PADRESP20_250501143434.DAT;file64.dat;2025-05-01 14:34:34;0
PADRESP122_250501143435.IDX;file65.idx;2025-05-01 14:34:35;16
PADRESP122_250501143435.DAT;file66.dat;2025-05-01 14:34:35;0
PADRESP11_250502202721.DAT;file67.dat;2025-05-02 20:27:21;0
PADRESP12_250502202721.IDX;file68.idx;2025-05-02 20:27:21;16
PADRESP12_250502202721.DAT;file69.dat;2025-05-02 20:27:21;0
PADRESP11_250501143630.IDX;file70.idx;2025-05-01 14:36:30;16
PADRESP11_250501143630.DAT;file71.dat;2025-05-01 14:36:30;0
PADRESP12_250501143630.IDX;file72.idx;2025-05-01 14:36:30;16
PADRESP12_250501143630.DAT;file73.dat;2025-05-01 14:36:30;0
PADRESP10_250502202721.IDX;file74.idx;2025-05-02 20:27:21;16
PADRESP10_250501143431.IDX;file75.idx;2025-05-01 14:34:31;16
PADRESP13_250502202722.IDX;file76.idx;2025-05-02 20:27:22;16
PADRESP13_250502202722.DAT;file77.dat;2025-05-02 20:27:22;0
PADRESP14_250502202722.IDX;file78.idx;2025-05-02 20:27:22;16
PADRESP14_250502202722.DAT;file79.dat;2025-05-02 20:27:22;0
PADRESP15_250502202722.IDX;file80.idx;2025-05-02 20:27:22;16
PADRESP15_250502202722.DAT;file81.dat;2025-05-02 20:27:22;0
PADRESP16_250502202722.IDX;file82.idx;2025-05-02 20:27:22;16
PADRESP16_250502202722.DAT;file83.dat;2025-05-02 20:27:22;0
PADRESP17_250502202722.IDX;file84.idx;2025-05-02 20:27:22;16
PADRESP162_250501143632.IDX;file85.idx;2025-05-01 14:36:32;496
PADRESP17_250502202722.DAT;file86.dat;2025-05-02 20:27:22;0
PADRESP160_250501143633.IDX;file87.idx;2025-05-01 14:36:33;208
PADRESP20_250501143633.IDX;file88.idx;2025-05-01 14:36:33;304
PADRESP20_250502202723.IDX;file89.idx;2025-05-02 20:27:23;16
PADRESP122_250501143633.IDX;file90.idx;2025-05-01 14:36:33;16
PADRESP122_250501143633.DAT;file91.dat;2025-05-01 14:36:33;0
PADRESP20_250502202723.DAT;file92.dat;2025-05-02 20:27:23;0
PADRESP122_250502202723.IDX;file93.idx;2025-05-02 20:27:23;16
PADRESP122_250502202723.DAT;file94.dat;2025-05-02 20:27:23;0
PADRESP11_250502205721.IDX;file95.idx;2025-05-02 20:57:21;112
PADRESP12_250502205721.IDX;file96.idx;2025-05-02 20:57:21;48
PADRESP13_250502205721.IDX;file97.idx;2025-05-02 20:57:21;112
PADRESP14_250502205721.IDX;file98.idx;2025-05-02 20:57:21;96
PADRESP15_250502205722.IDX;file99.idx;2025-05-02 20:57:22;128
PADRESP17_250502205722.IDX;file100.idx;2025-05-02 20:57:22;416
