PADREMDU8_250428120826.IDX;file0.idx;2025-04-28 12:08:26;48
PADREMDU8_250428120826.DAT;file1.dat;2025-04-28 12:08:26;80
PADREMDU8_000101000721.IDX;file2.idx;2000-01-01 00:07:21;176
PADREMDU8_000101000721.DAT;file3.dat;2000-01-01 00:07:21;400
PADREMDU8_000101000908.DAT;file4.dat;2000-01-01 00:09:08;1640
PADREMDU8_000101000908.IDX;file5.idx;2000-01-01 00:09:08;672
PADREMDU8_250429200310.DAT;file6.dat;2025-04-29 20:03:10;80
PADREMDU8_250429192725.IDX;file7.idx;2025-04-29 19:27:25;3312
PADREMDU8_250429200310.IDX;file8.idx;2025-04-29 20:03:10;48
PADREMDU8_250429192725.DAT;file9.dat;2025-04-29 19:27:25;8240
PADREMDU8_250429200427.IDX;file10.idx;2025-04-29 20:04:27;5056
PADREMDU8_250429200427.DAT;file11.dat;2025-04-29 20:04:27;12600
PADREMDU8_250429205701.DAT;file12.dat;2025-04-29 20:57:01;120
PADREMDU8_250429205701.IDX;file13.idx;2025-04-29 20:57:01;64
